SIGN,DATE,TEXT
leo,2012-10-01,"The pace of your life continues to settle down today. You Lions have been on the go for a while and it feels good now that you can grab a catnap or two. However, the focus isn't on sleeping -- it's all about dreaming. Your subconscious is releasing powerful messages, and you may learn something very significant about yourself if you take the time to decipher the symbols."
virgo,2012-10-01,"Although you might want to sit back and enjoy the day, you quickly grow anxious when you're idle for more than just a few minutes. Logically, you know you should be able to take some time for yourself, but you keep worrying about all the unfinished work that still needs to be done. Instead of trying to escape now, concentrate on your goals for the day. Thankfully, your extra effort pays off and you should be able to completely relax this evening."
libra,2012-10-01,"It's a rather noisy day and you prefer your life to be a little less hectic now. It's not that there are too many things going on at once. It's just that everything requires a little more of your attention than you expected. You wish that you could rely on others to help, but they have their own agendas to keep them busy. Get creative and take responsibility for your own destiny the best you can. Your calendar will become easier to manage as the week wears on."
scorpio,2012-10-01,"Although your intentions are good and you enjoy the appreciation you receive, you may feel overwhelmed if you take on too much work. You might be afraid of the proverbial straw that could break the camel's back -- and the camel is you. But there's nowhere to run. Take a deep breath and accept that you need to follow through with your word to the best of your ability. Fortunately, the cosmos comes to your aid and things could work out much better than you expect."
sagittarius,2012-10-01,"You feel driven today and have enough energy to do whatever must be done. You are moving into a highly optimistic phase where you might have a difficult time separating the reality of the situation from your belief that everything will be fine. Don't fall asleep at the wheel of consciousness now, or you could wake up to find yourself crashing into reality. There's nothing wrong with positive thinking as long as you accept the facts."
capricorn,2012-10-01,"Situations can manifest today that require your immediate involvement. You are great when it comes to organizing events, especially in the midst of dealing with minor crises. The problem is that your solutions may defy practical logic now. Make no mistake about it; this is a test and you can pass with flying colors if you trust your feelings and your intuition. Remember, the force is with you."
aquarius,2012-10-01,"The energy seems a bit more settled today than it did yesterday. However, you might not even realize that you're through the eye of the storm and are coming out on the other side now. The skies are clearing and clarity is returning. You are a survivor because your individuality prevents you from losing yourself completely to the agenda of others. You've had to fight for what is yours. Take time to reflect on your journey and appreciate your accomplishments."
pisces,2012-10-01,The currents of your feelings may be flowing too strongly for your taste today. You might be anxious because your emotions are in a state of transition. Don't panic; you'll be fine if you trust the process. Just think of yourself like a surfer riding the waves that arise from the depths of your imagination.
aries,2012-10-02,"You may be offered a chance to cool off and take it easy today. The problem is that even if you do create a mini-vacation for yourself, unexpressed emotions can build in intensity until you have to do something about them. Go ahead and share what's on your mind with a close friend or co-worker, but watch the tone of your delivery. There's no need to stir up petty disputes or blame anyone else for your feelings."
taurus,2012-10-02,"Take time to recharge your emotional batteries today. Although work duties may call, make space for a bit of relaxation, too. Don't fall into the trap of thinking that you have to stay productive all day. Even if there is potential trouble nearby, there's no need to make it worse now by throwing fuel on the fire. Instead, remain cool and collected; finding pleasure in simple things rejuvenates your soul."
gemini,2012-10-02,"Usually, communicating comes naturally to you, but something seems different now. You aren't motivated to say much today as you maintain your point of view. You might not even share anything at all, since you could believe that it's not yet important for others to know where you stand. Nevertheless, it is crucial to trust your inner voice today, even if it still takes a while for things to change."
cancer,2012-10-02,"You might be inclined to draw a line in the sand today. If someone rubs you the wrong way, he or she may get a lot more than bargained for because you will fight back to defend what is rightfully yours. However, your real strength comes from your tenacity. You can hold on longer than anyone else, so remember that time really is on your side."
leo,2012-10-02,"You might be feeling a sense of urgency now, as if you could lose your chance if you don't make something happen today. Your concerns reflect an element of reality since romantic Venus leaves your sign tomorrow. However, it's more likely that your current situation just hasn't yet reached fruition. Taking impulsive action may not be your smartest move. Do your best to smooth over any ruffled feathers and wait for the right opportunity to ripen."
virgo,2012-10-02,"You may not be very inspired today; in fact, you might feel downright lazy. Nevertheless, it's crucial to keep up with your basic routine because falling behind could make the rest of the week more difficult. On the other hand, it's not necessary to drive yourself harder than required. Do what you must, but reserve your energy while you can."
libra,2012-10-02,"An emotional issue may stubbornly work its way to the surface today as the Moon visits your 8th House of Deep Sharing. Even if you're not comfortable talking about your feelings, making an effort to communicate is a worthwhile endeavor. However, someone's expectations might not be reasonable now, adding to the tension. Remember you cannot please everyone, and you'll only make yourself unhappy if you try. Those who are your true friends will remain so, even if you cannot give them what they want at this time."
scorpio,2012-10-02,"Your closest friends mean a lot to you, but the obstinate Taurus Moon makes it difficult to accept the differences of opinions between you and someone who is trying to help. Even if you disagree with others now, remember that the real argument is not with them, but with an aspect of yourself. Once you accept your own irresolvable paradox, the external ones become more manageable."
sagittarius,2012-10-02,"It's tough letting go of the details today, even though this isn't usually a problem for you. Don't be overly hard on yourself about this penchant for the minutiae now because you don't normally allow little things to get in your way. Cut yourself some slack and take the time you need to get everything in order so you'll be free to tackle a bigger project with enthusiasm."
capricorn,2012-10-02,"You might feel as if your closest friend or partner isn't giving you the support you need now, yet you're cautiously optimistic, anyhow. You may be self-protective as you distance yourself from others to take care of business. Thankfully, you're able to make decisions that will be right for you in the long run as long as you keep your priorities straight and concentrate on the most immediate tasks."
aquarius,2012-10-02,"The cosmic energies are shifting again, reminding you to take action if you're dissatisfied with your most significant relationships. However, you might not have to say anything at this time. Real transformations occur within you as your desire for direct confrontation fades. You don't need to force any issues today. The river of change is flowing right on schedule."
pisces,2012-10-02,"Your level of comfort might be surprisingly high today, even if stress fades in and out all day. Although you probably have work-related obligations, it's still wise to set aside some time for yourself. Relationships may get confusing in the days ahead, requiring more time to straighten things out. Conserve your energy now so it's available later in the week when you need it."
aries,2012-10-03,"Often you know exactly what you want in love and you're ready to go for it. Now, however, your desires are not as clear. You tend to idealize your attractions today, which is a lot of fun as long as you don't try to relate them directly to reality. Too many concrete expectations could hinder your current journey. If, however, you can go with the flow, it may reward you with a very beautiful experience that has long-lasting consequences."
taurus,2012-10-03,"You may read an emotional situation incorrectly today if you aren't paying extra careful attention to what's going on. There might be some confusion with respect to your feelings about a developing relationship. However, allowing your thoughts to meander around in the realms of possibility is an enjoyable distraction that doesn't necessarily lead to satisfaction. Instead, focus on the most immediate issues in order to get the train back on the reality track."
gemini,2012-10-03,"Although you may believe that you expressed your needs clearly, others won't necessarily understand you now. Your words are easily misconstrued because you don't think it's necessary to explain the obvious. However, you can be much more convincing if you take the time to unfold your story methodically. Hold on to your dreams, but keep your feet firmly planted on the ground."
cancer,2012-10-03,"Your schedule can get messed up today because you don't allow enough time for everything that needs to be accomplished. You may not be as prepared as you prefer now because other people aren't sharing their expectations with you. Instead of muddling your way through the day in uncertainty, ask concrete questions. Your friends and associates might surprise you with their down-to-earth answers that can save your day."
leo,2012-10-03,"You feel extra close to your dreams today, but you may be living in a bubble of fantasies no matter how clearly you've been thinking. Facts are shaded by your thoughts and feelings now, and it's tricky to separate objective perceptions from subjective opinions. Thankfully, the potential for creating meaning in your life grows stronger when your intuitive visions are integrated into reality."
virgo,2012-10-03,"Normally, you excel at managing the details of a complex project and keeping them in order. However, you may be wiser to save the critical thinking for another day. Cut yourself some slack today and give yourself permission to space out, instead of trying to limit your thoughts. Your imagination is your greatest asset now; don't be afraid to use it."
libra,2012-10-03,"You're feeling a bit more introspective than usual today as your key planet Venus enters your 12th House of Privacy. If you must spend the day with others, you can still withdraw into your imagination while appearing as socially astute as ever. Balancing your previous obligations with your current need to be alone might be tricky unless you're willing to keep one foot in each world."
scorpio,2012-10-03,"You may have very particular ideas about activities you want to share with your friends now, but your work might not give you the freedom you need. You are not one to run out on your responsibilities, yet you can rearrange your schedule and finish up your work early today without negatively impacting anyone else. Following through on your word is important, but so is pursuing your dreams."
sagittarius,2012-10-03,"Conditions on the home front can be confusing, but they aren't your biggest problem now. Things are not as they appear to be and it's difficult for you to gauge the relative importance of a particular thought. Taking a simple idea and turning it into an overly complicated strategy doesn't make it any more effective. Misunderstandings that come to light in the next few days will make you glad that you strive for simplicity today."
capricorn,2012-10-03,"You could be feeling a bit confused if you cannot control your desires now, and they could pull you away from your previous commitments. There are days when you can build the road as well as travel along it. However, today is meant for exploring territories that are off the beaten track. Give yourself permission to wander around, knowing that you'll be back on the highway and heading toward your destination again in just a few days."
aquarius,2012-10-03,"You may think you know exactly what you want and how you're going to get it, but this confidence isn't what you're projecting today. People can see a gentler side of you as your hidden emotional softness slips through the cracks in the walls of your defenses. Instead of fighting it, consciously let others inside your otherwise impenetrable walls. Vulnerability is your strength now, not a weakness."
pisces,2012-10-03,"Today you might fall in love with a beautiful person, a spiritual teacher or a fleeting vision. Unfortunately, it's currently difficult to tell the difference between reality and fantasy. Nevertheless, fact and fiction can morph into a magical moment that opens your heart. Don't try to figure out what's happening now; just enjoy the experience. Untangle the threads in the tapestry of life on another day when things make more sense."
aries,2012-10-04,"Although it may be difficult to start a conversation today, the words and ideas should flow with ease once you get going. However, you won't be able to talk your way around the truth; any deviation from the facts could draw the wrath of instant karma. Don't try to outsmart reality; you can accomplish your goals as long as you maintain integrity in all that you say and do."
taurus,2012-10-04,"You don't like being pushed into anything before you are ready, yet you may feel as if someone is trying to pressure you to change your mind now. Your response is to dig in your heels and stubbornly hold your position no matter how persistent others may be today. You believe the stakes are high, prompting you to take your resistance very seriously. Nevertheless, you can overplay your hand; an adaptable attitude just might save the day."
gemini,2012-10-04,Everything is moving faster now that the Moon is back in your interactive sign. Your witty retorts are quick and you're having fun as you play fast and loose. But you may have to work the brakes or you could lose control on the curves. Don't wait until it's too late; be smart and control your speed today before you hit a wall.
cancer,2012-10-04,"A situation at home can take on larger-than-life proportions today, and you may need to jump in with the voice of reason. The good news is that the power of logic is on your side, so you know exactly what to do. Still, you might experience discomfort from the high level of mental activity and the need to reconsider decisions that you thought were already covered. Revisiting a recent conversation helps clarify your lingering confusion."
leo,2012-10-04,"Although you may appear to have a casual attitude about your friends now, you're taking yourself much more seriously than anyone realizes. Your desire to establish reliable communication channels motivates you to connect with others in a very profound manner. Make contact with someone who has been in your dreams, but not necessarily in your day-to-day life. You might be pleasantly surprised at what they have to tell you."
virgo,2012-10-04,"You have to call a situation just as you see it today because people at work are depending on you for a reality check. You didn't ask to be put in this position, nor do you want the spotlight to be aimed on you, but it is apparent that you want to take care of things on a very basic level. Nevertheless, don't be so sure that your perspective is the only one. Explaining the facts now is trickier than you realize."
libra,2012-10-04,"There are underlying tensions at work now, yet you still have opportunities to keep your life on a pretty even keel. There may be some miscommunications involving someone's interpretation of one of your ideas today. But a misunderstanding can actually bring about a conversation that leads to a breakthrough if you let go of control. A detour in a discussion could be the catalyst to positive change."
scorpio,2012-10-04,"You are receiving a direct download from the cosmos today, somewhat like a software upgrade. The recent confusion should fade soon and you might be pleasantly surprised how easily things go your way. However, you don't have time to relax now; big changes are underfoot and you're much wiser to conserve your energy any way you can."
sagittarius,2012-10-04,"A coworker or partner might come down on you hard now, but this situation isn't as serious as it first seems. In fact, there is likely a silver lining in today's dark cloud, and you'll be much better off if you can find it. No matter what you do, don't shoot the messenger. If you lash out, you can miss the opportunity to make significant changes in your thinking process."
capricorn,2012-10-04,"Today you're catching up on the emails that you didn't write all week, returning phone calls and, in general, doing a whole lot of little things you should have already done. However, you still might feel frustrated because it doesn't seem like you are making enough progress. But don't be so hard on yourself; if you work methodically, you will be just where you need to be by the end of the day."
aquarius,2012-10-04,"You may choose to put off unpleasant chores today in favor of distracting yourself with the more enjoyable tasks that are on your list of things to do. You might want to make something that allows your creativity to flow, even if it's of no practical value. Fortunately, you can probably get by now without worrying too much about tomorrow, as long as you give yourself a reality check to cover your bases first."
pisces,2012-10-04,"Complex emotions flowing in the waters of your mind can be reassuring, since you Fish are comfortable swimming in symbolic realms. Now, however, your words could wrap themselves around your feelings and tangle the nets of your own fantasies and illusions. There will be plenty of time for logic later on. Put this creative energy to work by writing poetry, doing arts and crafts, or partaking in activities that engage your spiritual nature."
aries,2012-10-05,"You may need to accept your current status in a relationship or on the job, especially if you set your goals so high that they are nearly impossible to reach. But rather than wallowing in disappointment or fear of failure, acknowledge your successes. Instead of setting a new course, shift gears and move ahead by building on the foundations you have already created. Your confidence will return as you focus on the work at hand."
taurus,2012-10-05,"Messenger Mercury and Taskmaster Saturn enter your 7th House of Relationships today, shining the spotlight on all types of relationships. Even if your life is in working order, a friend or partner might place extra demands on you now. Although your initial reaction may be to resist, keep in mind that everyone just wants to be happy. Take the high road and remain flexible to reduce the stress before it creates a problem."
gemini,2012-10-05,"Your personal agenda is top priority today with the chatty Gemini Moon in your 1st House of Personality. But instead of talking about what you want to do, create new routines that reflect your goals. Grounding your vision in concrete action is more useful now than rambling on about your plans. Dream big but don't leave success to chance."
cancer,2012-10-05,"Your need to express yourself now can get the creative juices flowing, but you must feel safe before adding your two cents to the general discussion. It's challenging to disagree with the consensus of the group if you're insecure with your current position. Having your facts in order enables you to speak with confidence. But even if you're unsure of yourself today, being true to your feelings is more important than going along with others just for the sake of peace."
leo,2012-10-05,"You have been running to keep up and you might not want to slow down long enough to acknowledge that summer's really over. However, once you put your unfulfilled expectations aside, you should feel better about your life. Nevertheless, it's difficult to balance your role as a fearless leader with your current desire for emotional security. Acknowledge your limitations; a realistic approach is better now than aiming for unreachable goals."
virgo,2012-10-05,"You are more susceptible to other people's claims now, even if their statements aren't based on reality. You believe that your reality filters are working fine because your logic is intact. However, it's challenging to separate your perceptions from your dreams today, even if you think you're using common sense. Fortunately, seeing the world through rose-colored glasses also allows you to entertain the possibilities that others may miss."
libra,2012-10-05,"You should be very proud of yourself for exercising patience today because cooling down your emotions prevents you from doing something you might later regret. However, you're not willing to just let go of a significant goal now, especially if you are dealing with complex financial issues. Untangle the intertwined threads before trying to figure out your next step."
scorpio,2012-10-05,"Serious issues are on your mind now that somber Saturn is back in your sign for the first time in nearly thirty years. You must hit the cosmic reset button and let go of those things you no longer need. Reconsidering your goals makes sense because logical Mercury also slips into no-nonsense Scorpio, but your thoughts don't easily translate into direct action. Everything is accompanied by an undertow of hidden emotions, so take your time and consider all your options carefully before picking one."
sagittarius,2012-10-05,"Others see you as naturally outgoing and able to express yourself with great ease. But today your tall tales and long stories can be a smokescreen that makes you appear forthcoming while you're actually hiding your true feelings. Don't let anyone cajole you into revealing more than you choose. Remember, doing what your friends expect is less important now than recognizing your own personal limits and standing by them."
capricorn,2012-10-05,"You aren't interested in what others have to say about your work style today and you may quickly get bored if they aren't willing to support their opinions with real assistance. A cohort's good idea can help you, but you reach a place now where you realize that talk isn't enough. Tell those closest to you exactly what you need, even if you don't expect satisfaction. Someone might pleasantly surprise you later on."
aquarius,2012-10-05,"You might be carried away with your feelings today, making them public prior to considering the consequences of your emotional disclosure. There's nothing wrong with sharing your inner process in a professional context when appropriate; it's just that you can't take back what you say once it's out there. Saying fewer words today is better than sharing too much."
pisces,2012-10-05,"You're confident that your current direction is consistent with your goals, yet others may disagree with your plans anyway. Being criticized is never fun, but today it's even more challenging because you believe that you're being misunderstood. However, don't waste energy responding to anyone else's negativity. If you work hard to achieve your goals, your positive results will justify your choices."
aries,2012-10-06,"In these uncertain times you now have a chance to feel certain. You are on the edge of a new endeavor and your key planet Mars is standing by ready to help you achieve your goals. However, the universe needs to know where you want to go before it can give you the necessary support. The best way to state your case is not necessarily by saying anything. Actions speak louder than words."
taurus,2012-10-06,"An unexpected twist in a relationship may have recently impacted the stability of your love life. Nevertheless, your common sense brings a new level of integrity into a partnership. But this opportunity for steady growth extends beyond romance, possibly involving a coworker or friend. On a pragmatic level, be sure to protect your personal assets and your position at work because your dreams can take flight if you keep your feet on solid ground."
gemini,2012-10-06,"You can see yourself in a variety of situations, but you need to stop and check your bearings today. Slowing down may be challenging if you are scared of making a choice that could limit your independence. Nevertheless, find a quiet place to think about what is most important to your success and then act on it. You might be pleasantly surprised how easy it is to eliminate the extraneous noise in your life at this time."
cancer,2012-10-06,"You are feeling very protective of your loved ones and may be fearful that you could lose control of the situation today. Fortunately, circumstances are changing and you are gaining confidence in your strength. Consider all your options carefully; trusting your intuition enables you to stabilize a crisis before it becomes critical. If you act with certainty, your choices can have lasting impact."
leo,2012-10-06,"The storms have temporarily subsided, allowing you to finally relax. Nevertheless, it's crucial to keep your eyes wide open today so you can make the most of your recent experiences. The radical ideas that crossed your mind during the past couple of weeks now need to be executed with careful conservation of energy to maximize your potential for success."
virgo,2012-10-06,"This can be a confusing time because your ability to stabilize your life is countered by temporary blind optimism, tempting you to overlook potential problems. Nevertheless, your management skills will see you through today if you don't overextend your resources. Planting your feet firmly on the ground helps you gain traction as you move through the obstacle course. Proceeding with caution increases your chances of reaching your destination on time."
libra,2012-10-06,"Jumping to quick conclusions today might land you in a heap of trouble. If someone presents you with an idea that seems too good to be true, listen to the whole story before making your judgment. At first you may think that the plan is crazy, but look for the foundation upon which a solid strategy can be built. Staying open to unexplored possibilities inspires you to turn a dream into something tangible as long as you use common sense as your final filter."
scorpio,2012-10-06,"Complex issues concerning your career objectives may cause conflict with personal responsibilities at home. However, acquiring more emotional security requires you to give up some of your precious independence. Don't be afraid of being perceived as very serious because you might need to assume an authoritative role to set things right. Creating balance in your life isn't easy, but you already have all the tools at your disposal to make it happen."
sagittarius,2012-10-06,"You have run after your share of unicorns, seeking their elusive magic, yet you grow tired of being disappointed now. Nevertheless, you are standing at a crossroads today and you must make something happen, since this isn't simply about manifesting your next possible adventure. Choose cautiously and wisely. Although change is in the air, nothing will transform unless you set realistic goals, formulate concrete plans and commit to doing the work that follows."
capricorn,2012-10-06,Today you might feel as if you're assigned to cleanup duty after a wild party. Everyone has gone home and there's quite a lot to do. You might even question whether or not the fun was worth it. Take advantage of jovial Jupiter's presence your 6th House of Daily Routine by applying your skills to the job at hand while whistling while you work. Finding a way to turn your chores into fun is a creative way to get the job done.
aquarius,2012-10-06,"Revolutionary Uranus has been operating in high gear recently with its unconventional brilliance stimulating original and unusual ideas. However, the practicality of your other key planet Saturn comes into the picture now, and you are likely to see things in a more realistic light. Sometimes it is challenging to integrate the suddenness of Uranus' effect, but today you can make radical changes that have enduring consequences."
pisces,2012-10-06,"You are usually capable of swimming with the currents, however deep they flow. Permanent redirection isn't easy since you intuitively understand that tides rise and fall over and over again. Nevertheless, you have a special opportunity to initiate action that adds real stability to your life. Don't try to do too much all at once, because it's the smallest improvements now that will have the greatest impact."
aries,2012-10-07,"You may grow bewildered today as you become aware of the widening gulf between your diplomatic intentions and your unspoken desires. If you're not super-confident now, don't take yourself so seriously. You can still learn plenty about your emotional nature if you don't push your feelings back into the shadows. Instead, embrace your uncertainty by bringing it right out into the open. Your true friends will rally to your support if they know you need help."
taurus,2012-10-07,"Initiating direct action may feel awkward today since your goals seem to be up in the air. You are at your best when you know exactly where you are going, but now your direction is a bit foggy. Instead of trying to gain clarity about your long-term plans, just deal with the most pressing issues in the present moment. If you can manage your current situation with grace and humor, the future will fall into place on its own."
gemini,2012-10-07,"The pace of your life slows down now, giving you time to reflect on the hectic energy of the past few weeks. But processing your feelings isn't easy because your moods keep changing throughout the day. You have moments of interacting with others when you feel bubbly, but then you may slip into confusing self-doubt. Don't resist the rise and fall of your emotions because your heart has lessons to teach you today if you're willing to listen."
cancer,2012-10-07,"Cosmic relief is already on the way now that the Moon is back in your sign. However, it may still take some time for the changes to play out. You might feel as if domestic obligations are preventing you from doing as you wish today, tempting you to blame someone else for your frustrations. Take full responsibility for your own actions, instead. Once you finish your chores, find interesting activities close to home so you can do what you want and still be with those you love."
leo,2012-10-07,"Although you might be feeling comfortable with your own feelings, it's other people that seem to be the problem today. Losing yourself in a romantic fantasy is your preferred escape route now, but daydreaming won't change the source of your concerns. Instead of hiding your emotions, try talking about them with someone you trust. There's no need to get everything out in the open all at once; take your time and let the discussion unfold naturally."
virgo,2012-10-07,"You are usually quite skilled at fine-tuning the adjustment knob on your own reality, but it's difficult to keep the most important things in focus now. It might even feel like someone else has taken control of your dials. Although it's hard to know today what's real and what's not, you tend to keep trying to figure it all out. However, once you stop the endless analysis, your imagination will reveal what your logic cannot."
libra,2012-10-07,"Conflicts in your family or community continue to make demands on you for the next few days. You usually do nearly anything that's required, but there may be more personal sacrifice needed than you're willing to make now. There aren't any quick and easy fixes today, so sink deeply into your feelings and make the most important decisions directly from your heart."
scorpio,2012-10-07,"A new wave of unexpressed feelings washes through your awareness today, bringing uncertainty to your current decisions. Although you probably have time now to be at home and reconnect with your family, there is still a major balancing act going on between fulfilling responsibilities and relaxing with loved ones. The immediate stresses may ease soon, but this improvement doesn't remove the necessity to deal with the underlying long-term dilemma of work versus play."
sagittarius,2012-10-07,"You could become somewhat uneasy today with the Moon's presence in your 8th House of Intimacy, increasing the volume of your feelings as they grow wider and deeper. This emotional emphasis might normally go unnoticed, but now it's combined with your current confusion. One solution is to think of your experiences in the intense shadows as an exciting journey into the unknown. This way you won't be so resistant to the transformational work on your plate."
capricorn,2012-10-07,"It might seem as if someone is getting in your way today, but this feeling isn't necessarily based in reality. Reality is tricking your mind now as surreal Neptune, the master of illusions, pulls you off course. But you're the one who is blocking your own vision, so there's no need to be frustrated with others. Look within for your answers. Question authority, especially if it's you."
aquarius,2012-10-07,"Pay attention to everything that happens today, for you could be holding on to old habits that no longer serve you well. Resistance is created by your unwillingness to change, even when it's a good idea. Follow your instincts now, even if you are afraid to trust your irrational feelings. Although you might not know exactly where you're going, listening to your heart is a good place to start."
pisces,2012-10-07,"Familiar feelings rise up from within your subconscious today. Your imagination is on overdrive now because action-hero Mars squares your key planet, spiritual Neptune. Remember, just because your emotions come into awareness as fantasies, they are not any less important. However, it doesn't mean that they are real enough to justify action. Check out your intuitive hunches before you make your next move."
aries,2012-10-08,"You're in a tough position now because you know what you want but cannot have it at this time. You might be willing to accept temporary defeat, but you aren't clear why your desires are being thwarted. Don't waste your time feeling discouraged today. Just visualize your life as you hope it will be in the future. Then, move on because success at your next endeavor is waiting for you."
taurus,2012-10-08,"You may feel rather tender toward a coworker, partner or friend. You might even want to express your feelings, but the current situation doesn't necessarily allow for this level of intimacy. However, anxiety could surface if there isn't a way to connect what's going on in your heart with whatever is happening in the real world. Nevertheless, accepting a low level of tension today can ease the pressure and make everything seem more palatable."
gemini,2012-10-08,"Important issues demand your attention today, especially in relationships at work. Perhaps you're trying to hold on to a point of view, yet conditions are forcing you to let go of it. Or maybe it's just that you feel that others are trying to exert subtle control over you. It's not yet the right time to fight back. You will know when to be more assertive since the solution should be obvious once it appears."
cancer,2012-10-08,"You're holding back your emotions, even if you are talking to someone you trust. Others may think you are a team player and that you are willing to change your mind for the good of the relationship. However, nothing is as simple as it appears today. Someone could be reading your motives incorrectly, even though you're merely trying to avoid a power struggle. Don't try to keep your real feelings hidden. They're going to come out into the open sooner or later anyhow."
leo,2012-10-08,"You may be feeling optimistic about the days ahead, yet something still isn't quite right in the present moment. The good news is that you're able to talk about your concerns. However, others might not understand the subtleties of your thought process. Don't push your ideas on to anyone else. It's best to keep some things quiet for a few more days."
virgo,2012-10-08,"Your curiosity may get the best of you today, because you truly want to understand whatever isn't obvious. You can usually wade through the incoming information, sift out the noise and then act on the best of what you learn. However, something might be amiss now; the more details you acquire the murkier the situation seems. Wait a day or two and the circumstances will change enough for the paradox to disappear."
libra,2012-10-08,"Your key planet Venus is now moving through your 12th House of Spirituality and Dreams. But you may feel high-strung nervous energy that doesn't let you fully relax. You could nurture your senses without shutting them down by going outside for a walk in nature, getting a massage or listening to your favorite music. Do something special that calms your nerves and feeds your soul."
scorpio,2012-10-08,"You may be experiencing very strong desires today, even by your extreme Scorpio standards. You probably think that you would be better served by keeping your feelings to yourself. However, you can talk yourself into sharing them now in the hopes of receiving immediate gratification. Don't rush the process; you are better off waiting for a more opportune time to express what's in your heart."
sagittarius,2012-10-08,"On the surface everything seems fine between you and your friends, but there may be hidden tension that you don't want to address today. Perhaps you're uncomfortable about something you want to do now, especially if you think you'll be judged by others. However, there's no reason to be overly concerned because this is a great time to explore the possibilities of your next adventure. You might be pleasantly surprised when you receive more support than you expect."
capricorn,2012-10-08,"Work continues to be demanding, and now someone throws you a curve ball that you may not be able to catch. If you have to deal with other people's feelings, look back over the past couple of days for clues as to how you should respond. Try to find a balance between only seeing things your way and compassionately accepting alternative perspectives. Remaining open to new ideas greatly improves your chances of finding true satisfaction."
aquarius,2012-10-08,"You might not accomplish a lot today, but you have a sneaking suspicion that you can get enough done at home to squeak by. Unfortunately, you could feel tired now and you cannot figure out the reason why. Although you may be required to show up for work, take each chore as it comes. Finding time between tasks to replenish your energy helps you to be much more effective tomorrow."
pisces,2012-10-08,"You're feeling a bit confused today, especially if a friend or partner is overly critical of your behavior. Your enthusiasm only exacerbates the stress, making it more difficult to express your emotions. Even demonstrating your love can be tricky now because your actions are easily misunderstood. Stay positive, for this is just a temporary phase. Strive to keep your intentions clear and all should turn out for the best."
aries,2012-10-09,"Your unbridled enthusiasm takes you to new heights as your optimism soars. Look carefully at whatever is going on to ascertain that you're not just avoiding underlying tensions that you can't shake. You won't likely succeed if you totally ignore what's real, but then again your positive attitude can probably overcome much of the negativity by your intentions alone."
taurus,2012-10-09,"You may be pulled in two directions today as you struggle to stay on a comfortable middle path. On one hand, you have responsibilities that must be addressed, even if you prefer to let them slide. On the other hand, you're displaying a smile because you realize that your life is easier these days than it has been for a while. Keep your attention on the brighter side of life, without going into denial about your chores. Taking care of business is a pleasure compared to the alternatives."
gemini,2012-10-09,"Cautious optimism is your mantra today as you delve into a perplexing puzzle. You feel as if you're making real progress on specific tasks, but you are still concerned about the whole picture. Even if you can avoid the rigors of detail now, don't let yourself waste time in idle daydreams. Put what you've learned to good use since practicality will pay off quicker than you expect."
cancer,2012-10-09,"You may seem more cheerful and positive today, yet you still have a serious tone to all that you do. You understand what's happening so well now that others might just think you are lucky. Contrary to everyone else's perceptions, your current success is not accidental; you have earned the rewards you're now receiving. Aim high and hold your present course no matter what you run into on your journey."
leo,2012-10-09,"Waves of positive energy are washing into your life today, allowing you to perform at your best. However, you may appear overly dramatic now that the Moon is back in your outgoing sign. Others might not appreciate your exuberance and you could overwhelm them with your direct approach. Try to be considerate of their feelings, but don't let that stop you from realizing your potential. Whatever you begin now can bear fruit in the weeks ahead."
virgo,2012-10-09,"Trust the validity of your thoughts now, even if self-doubt creeps into the picture. However, keep in mind that the current Jupiter transit encourages you to make sweeping generalizations that could lead to trouble unless you tone down your rhetoric. Fortunately, today's decisions should prove to be good ones in the long run as long as you make choices that uphold your values."
libra,2012-10-09,"You have good intentions to create something today that others will appreciate, but you still might have a problem keeping yourself motivated. Your enthusiasm encourages your visions and widens your perspectives. However, too much confidence encourages you to become complacent, even lazy. You can see the larger patterns in your life now, but it's up to you to turn this awareness into action."
scorpio,2012-10-09,"You are quite comfortable with the high level of emotional intensity now, even if today's Venus-Pluto trine traps you between a rock and a dark place. However, your current philosophical outlook on life enables you to pull yourself up by your own bootstraps into new realms of positive thinking. There's no need to resist the changes as you are lifted out of the shadows and into the bright light of the Sun. Follow your feelings because they are leading you to a better place."
sagittarius,2012-10-09,"There isn't much you need to do today except enjoy the effects of jovial Jupiter's wonderfully harmonious boost from the Sun. And although this is one of the most positive aspects possible, you could forget about an important obligation if you become swept up in good feelings. Nevertheless, your cheerful attitude has lasting impact on the current circumstances of your life. Initiate the changes that make the most sense since the planets indicate success through intelligent action."
capricorn,2012-10-09,It's easy to find balance now between working hard and enjoying the rewards that come your way. You might not want to exert yourself too much -- and you could likely get by just coasting through the day. Consider that whatever you do or don't do will have very powerful consequences. Today is an opportune time to begin a new project or to alter your current direction. Be courageous and follow your bliss.
aquarius,2012-10-09,"You're feeling magnanimous today and your open heart can teach others special lessons about life. If you remain receptive, you could gain a new perspective about relationships. A change in attitude opens your horizons, but success does not happen on its own. You need to do your part; be fearless and take bold action. Your enthusiasm assures the opposite of Murphy's Law. If anything can go right, it will."
pisces,2012-10-09,"Be ready to welcome a supportive ally that comes into your life today. Although your relationship with this person isn't necessarily romantic, it's surely possible. Prepare yourself to learn and grow. Additionally, travel could be on your mind now, whether it's in the outer world or in your own mind. Make sure your passport is current, and be open to having a companion for your upcoming adventures."
